ID,age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,income
108946,46, Private,57914, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
108947,51, Private,145166, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
108948,56, Private,247119, 7th-8th,4, Widowed, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
108949,53, Private,196278, Some-college,10, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
108950,60, ?,366531, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
108951,27, Private,216481, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
108952,46, Private,188027, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
108953,37, Private,66686, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
108954,41, Private,74775, Bachelors,13, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
108955,65, ?,325537, Assoc-voc,11, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States, >50K
108956,30, Self-emp-not-inc,250499, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,55, United-States, >50K
108957,57, Self-emp-not-inc,192869, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States, <=50K
108958,44, Self-emp-inc,121352, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
108959,32, Self-emp-not-inc,70985, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,4064,0,40, United-States, <=50K
108960,27, Self-emp-not-inc,123116, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
108961,57, Local-gov,339163, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
108962,59, Self-emp-not-inc,124771, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
108963,32, Private,167531, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,15024,0,50, United-States, >50K
108964,90, ?,77053, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,4356,40, United-States, <=50K
108965,22, Private,199266, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
108966,39, Private,190728, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
108967,43, Private,99212, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,48, United-States, >50K
108968,38, Local-gov,421446, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
108969,61, Private,215944, 9th,5, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
108970,24, Private,72310, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,43, United-States, <=50K
108971,25, Private,57512, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
108972,44, Private,89413, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
108973,55, Local-gov,28151, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
108974,90, Private,46786, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,9386,0,15, United-States, >50K
108975,30, Private,226943, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
108976,44, Private,182402, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
108977,36, Private,305352, 10th,6, Divorced, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
108978,63, Self-emp-inc,189253, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
108979,60, Private,296485, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
108980,34, Self-emp-not-inc,204375, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
108981,49, Self-emp-not-inc,249585, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
108982,47, Private,148995, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
108983,42, Self-emp-inc,168071, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States, >50K
108984,53, Private,194995, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
108985,23, Private,211049, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,4101,0,40, United-States, <=50K
108986,28, ?,196630, Assoc-voc,11, Separated, ?, Unmarried, White, Female,0,0,40, Mexico, <=50K
108987,20, Private,50397, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, United-States, <=50K
108988,43, Private,177905, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3908,0,40, United-States, <=50K
108989,32, Private,204374, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States, >50K
108990,43, Private,60001, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,44, United-States, >50K
108991,31, Private,223046, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
108992,29, ?,44921, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
108993,24, Private,154571, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
108994,39, Private,67136, Assoc-voc,11, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
108995,29, Private,188675, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, >50K
108996,20, Private,390817, 5th-6th,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, Mexico, <=50K
108997,23, ?,145964, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
108998,42, Private,30424, 11th,7, Separated, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
108999,53, Private,548361, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
109000,20, Private,189148, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, <=50K
109001,58, Self-emp-not-inc,266707, 1st-4th,2, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2179,18, United-States, <=50K
109002,51, Self-emp-not-inc,311569, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
109003,25, Private,187653, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, <=50K
109004,38, Private,235379, Assoc-acdm,12, Never-married, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
109005,41, Private,188615, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
109006,58, Private,322691, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
109007,25, Private,184698, 10th,6, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
109008,50, Private,144361, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
109009,32, Private,130057, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
109010,31, Self-emp-inc,117963, Doctorate,16, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
109011,22, Private,123876, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
109012,37, Private,248445, HS-grad,9, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,40, El-Salvador, <=50K
109013,32, Private,207172, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
109014,46, State-gov,119904, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,1564,55, United-States, >50K
109015,62, Private,134768, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
109016,40, Local-gov,269168, HS-grad,9, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, ?, <=50K
109017,56, Private,132026, Bachelors,13, Married-civ-spouse, Sales, Husband, Black, Male,7688,0,45, United-States, >50K
109018,37, Private,60722, Some-college,10, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
109019,41, Private,648223, 1st-4th,2, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,40, Mexico, <=50K
109020,56, Private,298695, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
109021,20, Private,219835, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
109022,34, Self-emp-not-inc,313729, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
109023,45, Private,140644, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
109024,30, Private,203488, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
109025,51, Self-emp-not-inc,132341, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
109026,27, Private,161683, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, <=50K
109027,38, Private,312771, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
109028,39, Private,258102, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
109029,57, ?,24127, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,8, United-States, <=50K
109030,47, Private,254367, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
109031,77, ?,185426, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States, <=50K
109032,43, Private,152629, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
109033,46, Local-gov,141058, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
109034,41, Private,233130, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
109035,20, Private,406641, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
109036,30, State-gov,119422, 10th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
109037,30, Private,255486, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,25, United-States, <=50K
109038,22, Private,161532, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
109039,25, Private,75759, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, >50K
109040,18, Private,163332, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,22, United-States, <=50K
109041,28, Private,103802, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,1408,40, ?, <=50K
109042,50, Private,34832, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States, >50K
109043,28, Private,37933, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
109044,21, Private,165107, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
109045,37, Private,126011, Assoc-voc,11, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
109046,28, Federal-gov,56651, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
109047,23, Private,522881, 5th-6th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Mexico, <=50K
109048,32, Private,191777, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, England, <=50K
109049,27, Private,132686, 12th,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
109050,55, Private,201112, HS-grad,9, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
109051,44, Private,174283, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
109052,25, Private,208591, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
109053,29, Private,126399, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
109054,50, Private,142073, HS-grad,9, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
109055,18, Private,395567, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
109056,74, Private,180455, Bachelors,13, Widowed, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
109057,22, Private,235853, 9th,5, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
109058,27, Private,160731, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
109059,27, State-gov,31935, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,0,80, United-States, <=50K
109060,41, Private,35166, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
109061,24, Private,161092, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
109062,23, Private,223019, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
109063,34, Self-emp-not-inc,179673, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,60, United-States, >50K
109064,46, State-gov,248895, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
109065,32, Private,200323, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
109066,41, Private,230020, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
109067,29, Private,134890, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
109068,48, Private,162096, 9th,5, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,45, China, <=50K
109069,51, Private,103824, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
109070,34, State-gov,61431, 12th,8, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
109071,58, Private,197319, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
109072,52, Private,183618, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
109073,37, Self-emp-not-inc,268598, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,50, Puerto-Rico, >50K
109074,53, Private,263729, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
109075,54, Private,39493, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
109076,36, Private,185360, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
